source	target
PARP10	C19orf66
PARP10	MCM3AP
PARP10	UBA7
PARP10	SCRIB
TRIM13	LOC647389
TRIM13	OR1J1
NIPBL	KIAA0240
NBPF3	FBXO33
NBPF3	GABRE
ARID4B	AAK1
ARID4B	NOP56
ZNF197	TTC30A
SLC4A5	C14orf112
SLC4A5	LOC100130598
SLC4A5	DCLRE1C
SLC44A4	IL18
DTX2	POMZP3
RAPH1	UBA6
RAPH1	CCDC135
RAPH1	MAP3K7IP2
RAPH1	PARP9
AKR1B15	PIR
LOC285074	LOC653663
EIF4G2	GNG12
EIF4G2	BRCC3
EIF4G2	MFAP3
EIF4G2	SGMS1
EIF4G2	TRUB1
EIF4G2	FRAG1
EIF4G2	PLEKHA3
EIF4G2	MBTPS2
EIF4G2	STARD3NL
EIF4G2	LOC100132289
EIF4G2	CAPRIN1
EIF4G2	CASC4
EIF4G2	DHX9
EIF4G2	FBXL5
EIF4G2	LOC654174
EIF4G2	NCKAP1
EIF4G2	RPS6KA3
EIF4G2	SPTLC3
EIF4G2	TBC1D8B
EIF4G2	UBE1DC1
EIF4G2	UBQLN1
ZNF483	CEP290
ZNF483	PLIN5
ZNF483	LOC100131774
ZNF483	C15orf63
ZNF483	GRIPAP1
ZNF483	LOC123688
ZNF483	UBE2L3
VPS41	WDR43
VPS41	FOXN3
VPS41	RECQL
TBXAS1	CD300A
DNA2	GPA33
C20orf24	IRF8
C20orf24	SLC2A5
C20orf24	C6
C20orf24	TMEM20
C20orf24	CYCS
C20orf24	MEMO1
C20orf24	SLC31A1
C20orf24	LOC649447
C20orf24	TOMM40L
C20orf24	KHDRBS1
C20orf24	LOC644563
C20orf24	LOC339970
OPA3	YPEL3
FBXO11	KCTD9
FBXO11	C14orf106
FBXO11	YOD1
FBXO11	RCOR3
FBXO11	OXR1
FBXO11	DCAF10
FBXO11	BCLAF1
FBXO11	SCAMP1
FBXO11	ZMYM2
TDP1	PGGT1B
TDP1	LOC100130835
SR140	PTPDC1
SR140	IQCB1
SR140	HEATR5B
SR140	KIAA2026
FTO	C1orf57
PHKB	DSN1
C3orf34	PIP4K2C
C3orf34	LRAP
C3orf34	FAR1
RPL21	RPL26
RPL21	LOC643373
RPL21	LOC100129203
RPL21	LOC653079
RPL21	HIST2H4B
RAB3IP	LOC642299
TANK	NKX3-1
TANK	FAM26F
AKAP11	LOC649023
AKAP11	ZNF680
AKAP11	H3F3A
AKAP11	RIF1
S100PBP	MSL1
ASCC3	CLNS1A
ASCC3	FLJ44054
ASCC3	KNCN
GCDH	PGM2L1
GCDH	ALG6
PEG10	SGCE
KCNMA1	RASL11B
PPP2R2B	MMRN2
PPP2R2B	GTF2H3
BOLA2	HPGDS
BOLA2	LOC730234
BOLA2	FAM48A
CROP	APPL1
CROP	SMARCA2
CROP	LARP4
CROP	ADD3
CROP	HNRNPA2B1
CROP	LCOR
CROP	TIA1
CROP	TTC9C
CROP	ZNF254
TMEM150A	ACRC
DYNLL1	NUDT5
DYNLL1	DNCL1
COMMD5	TMEM60
UBE2C	CDCA5
UBE2C	TOP2A
UBE2C	TYMS
UBE2C	NUSAP1
MACF1	COL15A1
MACF1	FAM190B
MACF1	CUTL1
CCDC50	TGDS
CCDC50	EIF2C3
FCGBP	RPRD1B
NDRG4	GINS3
PDE9A	BAIAP2L1
PDE9A	AIF1L
MTX2	HDHD3
ZNF302	ZNF606
ZNF302	CLK4
ZNF302	GOLPH3L
ZNF302	ZNF227
ZNF302	FOXN2
ZNF302	THOC1
ZNF302	DMTF1
UBE2A	DYNLT1
UBE2A	BST2
CD46	AK3
CD46	C12orf76
CD46	C7orf11
COL6A3	MRC2
AGBL5	C17orf108
AKAP12	HOXC10
RBBP6	SEPHS2
ITGB5	DHTKD1
ITGB5	LOC401115
ITGB5	BAMBI
ITGB5	JDP2
ITGB5	SUMF1
ITGB5	FADD
ITGB5	MAN2B2
ITGB5	RALBP1
ITGB5	LOXL4
ITGB5	B4GALT2
ITGB5	CYTSB
ITGB5	GLUL
ITGB5	ITIH5
ITGB5	QSOX1
ITGB5	UBE2W
TROVE2	GALK2
HMGA1	ULK3
HMGA1	CEP70
PTRH2	PNO1
AP3S1	LOC647349
CUTA	C19orf60
CYB5A	LPIN1
CYB5A	CKMT2
CYB5A	MCAT
CYB5A	TJP2
LILRB2	SLC24A4
LILRB2	TNF
EXOSC9	ZFP106
EXOSC9	CD58
EXOSC9	TRIM37
OSBPL9	MAP4K3
ZNF682	DDX51
ZNF682	LOC644852
PAM	TGFBR2
CDC42SE2	PRDM1
CDC42SE2	SLC7A6OS
CDC42SE2	SEMA4F
CDC42SE2	AGAP6
CDC42SE2	FKRP
CDC42SE2	MRPL43
STRADA	CWF19L1
STRADA	DAGLA
STRADA	POLR2H
LBH	NRIP2
LBH	OR51E2
LBH	FBXL13
DNAJC28	KLF8
IQCB1	LOC645317
GPBAR1	TRIM6
GPBAR1	SOBP
RWDD1	ZCCHC17
LILRB1	RUNDC3B
INTS1	LOC441032
INTS1	ZNF837
INTS1	MMGT1
SHANK3	VPS37B
SHANK3	RBP7
SHANK3	SCN4A
SHANK3	RASIP1
SHANK3	NYNRIN
SHANK3	MCF2L
PSMA3	DDIT4L
PSMA3	AVEN
PSMA3	CRYBG3
PSMA3	KIAA1632
PSMA3	PSMG1
HCFC1R1	ARAF
HCFC1R1	NELF
HCFC1R1	DNAJC24
HCFC1R1	MAST2
HCFC1R1	ITFG1
HCFC1R1	COPB1
HCFC1R1	GNPAT
HCFC1R1	GGNBP2
HCFC1R1	DEXI
HCFC1R1	SH3GL1
HCFC1R1	PRKRIP1
HCFC1R1	LOC100130332
HCFC1R1	RHOC
HCFC1R1	RNF126
HCFC1R1	ZDHHC6
GYG2	CHCHD7
RPL3	FIP1L1
RPL3	ZNF841
P2RY12	TFB2M
NOL6	DHX37
CLK3	GRM2
CLK3	TSPAN31
CLK3	GFOD2
CLK3	AYP1p1
CLK3	TP53
CLK3	TMEM79
CLK3	GYG1
CLK3	AZI1
CLK3	DGCR6
CLK3	FEZ2
UBE2D3	LOC100131360
UBE2D3	CYP20A1
UBE2D3	GIT2
RTN3	AP3M2
RTN3	C1orf41
RTN3	WDR35
RTN3	LASS5
RTN3	LOC100132503
RTN3	LOC647307
RTN3	LOC653375
RTN3	YWHAG
ADAR	FLCN
ADAR	MYH9
DIAPH1	SUCLA2
DIAPH1	C9orf95
DIAPH1	MICAL1
DIAPH1	TAGLN2
RORA	KIRREL
RBPMS	GCAT
C9orf58	HSPA12B
C9orf58	ZNF366
TXNRD1	SP1
TXNRD1	NPC1
RALGAPA1	SLTM
USF2	CRYZ
USF2	BAZ1B
USF2	UBR4
USF2	ZFAND3
USF2	C7orf42
USF2	EFTUD2
USF2	PHF23
USF2	GTF2F1
USF2	LOC644424
USF2	OS9
USF2	MBTPS1
USF2	PGAM1
USF2	SIGMAR1
USF2	UBTF
KCNIP2	METT5D1
KCNIP2	LOC727900
CASC4	LOC651316
CASC4	TMED10
CASC4	FKTN
CASC4	PI4K2B
CASC4	XRCC5
CASC4	CNOT7
CASC4	FAM3C
CASC4	FYN
CASC4	SLC25A24
HDGF2	NSMAF
HDGF2	UNC84A
HDGF2	HERC1
HDGF2	SNORA68
SORBS1	ABHD7
SORBS1	KIAA1285
CHI3L2	HP
CASP1	CARD16
PPIE	C3orf71
SSBP4	XYLB
SSBP4	LOC646044
MAL	SLC2A1
GIMAP6	PTPRB
GIMAP6	GBP4
TPST2	LOC729905
TPST2	C9orf91
TPST2	LOC100130943
ECM1	PPL
RBM12	NRSN2
RBM12	CYP2R1
ABI1	IL18R1
ABCE1	DDX21
SLC43A3	MCM2
OCIAD1	MFSD11
OCIAD1	LOC202781
OCIAD1	ZNF669
FRMD6	S1PR3
MS4A7	HOXB4
MS4A7	ZMYND15
MS4A7	SLCO2B1
MS4A7	MS4A14
CUL4A	AP2B1
CUL4A	MPV17
CUL4A	LOC646567
CUL4A	LOC641700
CUL4A	DCTN4
CUL4A	C6orf120
CUL4A	SEC24A
CUL4A	LOC100132167
CUL4A	ZNF638
CUL4A	CXorf40B
CUL4A	FNDC3A
CUL4A	HNRPDL
CUL4A	KLHL7
CUL4A	SLK
CHKB	WHSC2
ACACA	MME
ACACA	AACS
ACACA	PDHB
ACACA	LGALS12
ACACA	FASN
ACACA	STK39
ACACA	C10orf75
ACACA	ELOVL6
MSRB3	G6PD
LGMN	KCNJ5
LGMN	HEXB
PTBP1	CYTSA
RNASE1	TMEM176B
THYN1	VPS72
THYN1	PEX7
PRKDC	TXNDC12
ITGB4	GRRP1
ITGB4	ST6GALNAC1
ITGB4	ZBTB7C
ITGB4	MEGF6
ITGB4	ADARB1
ITGB4	CXCL12
ITGB4	LAMA3
CREB1	FAM105B
CREB1	HMGB3L1
CREB1	LOC100128288
CREB1	C14orf153
CREB1	LSM3
SEC24B	ADAT1
SEC24B	RSF1
SEC24B	TNNT3
SEC24B	LOXL3
SEC24B	FAM109A
SEC24B	XPO6
SEC24B	CP110
SEC24B	ATP6V0D1
SEC24B	RDH14
SEC24B	LOC100134152
SEC24B	ADNP
SEC24B	AKR1A1
SEC24B	DENND5A
SEC24B	NOMO1
SEC24B	RNH1
SEC24B	ZNF627
NARF	DCUN1D2
NCOA1	LOC100129243
ODZ3	LOC646463
SULT1A4	SULT1A3
LCMT1	LOC145853
LCMT1	NDRG2
ACSS2	LPIN1
NNT	HDAC1
RPS15A	MTR
RPS15A	C10orf104
RPS15A	MANEA
RPS15A	SEC31A
HIPK3	JRKL
CDC25B	LIG1
CDC25B	AP1G2
CDC25B	SNPH
CDC25B	NADSYN1
CDC25B	TOP1MT
RHOT1	MPHOSPH9
RHOT1	DMRTA1
RHOT1	ATL2
RHOT1	DNAJC19
C4orf41	FLI1
C4orf41	SMNDC1
C4orf41	DDX24
C4orf41	ZNF658
C4orf41	TMEM133
C4orf41	EIF2B1
C4orf41	FAM179B
C4orf41	DBR1
C4orf41	FBXW11
C4orf41	OTUD6B
C4orf41	ZFP1
LILRB5	KIF7
LILRB5	FOLR2
LILRB5	SLC9A9
LILRB5	CCL13
LILRB5	CISD2
LILRB5	CLIP2
MED8	LOC493754
MED8	POLR2F
MED8	MRPL14
MED8	TIMM23B
MED8	MRPL27
RNF13	LIMA1
YME1L1	C10orf46
VPS28	DZIP3
NCOR2	TCF3
NCOR2	MTA1
NCOR2	TP53INP2
NCOR2	FLNA
NCOR2	ADCK4
NCOR2	ACTN4
NCOR2	ZCCHC24
NCOR2	SOLH
NCOR2	CIC
NCOR2	ARID5A
NCOR2	BMP1
ATP2C1	ITPR2
ATP2C1	SLC39A9
ATP2C1	DNAJA4
ATP2C1	AXL
ATP2C1	CSNK1A1
ATP2C1	USP46
ATP5A1	MIPEP
ATP5A1	LONP2
ATP5A1	NUAK1
ATP5A1	RGN
ATP5A1	TSPAN3
KITLG	NAPEPLD
F11R	CNTLN
F11R	AS3MT
MGAT2	HOXB3
MGAT2	CHES1
MGAT2	AMD1
MGAT2	LRP5
AFTPH	SERF1B
ZMYM5	KIAA1143
TAF9	ZBTB11
TAF9	C17orf37
TAF9	LOC100131810
TAF9	CUGBP2
PTGES2	SPG11
PTGES2	HMBS
CAPRIN2	NAF1
CAPRIN2	ZNF236
TAF1	FLJ13197
PSME3	PNPO
PSME3	GORASP2
PSME3	ZNF791
PSME3	ALAS1
PSME3	PUS1
PSME3	RBBP9
ZNF473	LOC654161
ZNF473	CLRN1
ZNF473	SPRR1A
ZNF473	BBC3
ZNF473	FRRS1
ZNF473	TRPM2
ZNF473	DGCR11
ZNF473	GCET2
ZNF473	JPH2
ZNF473	STRN
MKNK2	IFT80
PRMT1	LOC388796
PRMT1	LOC389386
NMB	RBP1
NMB	IDH2
LARP4	NUDCD1
LARP4	RANBP9
LARP4	MIR574
LARP4	C10orf4
EED	ALG1
EED	LOC283767
G6PD	ZNHIT6
CD44	NUMB
DPP3	EIF2S3
MDK	JAM2
DICER1	HMCN1
DICER1	ZNF140
DICER1	TBCC
DICER1	NAT13
DICER1	COG3
DICER1	OSBPL8
MYADM	CDC42EP5
MYADM	TPPP3
MYADM	KLF4
WIPF1	C11orf74
WIPF1	WASPIP
WIPF1	CDNF
WIPF1	PSTPIP2
WIPF1	SUPV3L1
WIPF1	LRRK2
WIPF1	MLH1
WIPF1	PML
UBQLN1	ARG99
UBQLN1	GBE1
UBQLN1	CSRP2BP
BEX4	BEXL1
RTN4	TARS
RTN4	CD81
RTN4	TTC7B
RTN4	EVL
RTN4	CDC42EP4
RTN4	SMARCAL1
RTN4	FZR1
RTN4	PRSS42
RTN4	ORAOV1
RTN4	HSDL2
RTN4	ADSL
RTN4	PPP4C
RTN4	LOC729799
RTN4	MYADM
RTN4	P4HTM
RTN4	PNPLA8
RTN4	PRDX5
GPR56	TCF15
ERBB2	GSTM3
ERBB2	WEE1
MBD1	ADAR
MBD1	MAP3K3
CD8A	KLRG1
CD8A	TARP
CD8A	MIAT
CD8A	SAMD3
NAT5	C17orf95
EGLN2	KDELC2
EGLN2	NBAS
EGLN2	FLJ11235
NDUFAF3	MRPL54
NDUFAF3	LOC652281
NDUFAF3	MFSD3
NDUFAF3	FNTB
NDUFAF3	NDUFB7
NDUFAF3	ANAPC11
NDUFAF3	GPER
NDUFAF3	SNX7
CYFIP1	SLC35D2
CYFIP1	VPS33B
PSAP	SQSTM1
PSAP	LASP1
PSAP	PPFIBP2
PSAP	C9orf78
PSAP	SLC24A6
PSAP	CCDC24
PSAP	TMEM127
PSAP	GNS
PSAP	GLTP
PSAP	GLA
PSAP	SLC43A2
PSAP	CLIP3
PSAP	DNASE2
PSAP	HSPBAP1
PSAP	ABCC9
PSAP	ARRB1
PSAP	MAF
PSAP	SLC16A5
MTP18	SLC2A6
MTP18	MRPL17
MTP18	SPCS3
FHL2	CACNA1C
FHL2	RERG
LILRB4	C8orf42
PLAGL1	HOXD4
PLAGL1	TAF4B
PLAGL1	LOC727908
PLAGL1	LOC729505
PLAGL1	FBXO3
PLAGL1	PSMD10
TCEA1	FAM19A2
ARS2	PAN2
RSRC2	MIR330
ATF4	SARS
ADK	GPC5
NXF1	SFRS15
NXF1	KIAA0913
NXF1	USO1
NXF1	CAPN2
NXF1	TMEM55B
NXF1	RPA4
NXF1	CDK5RAP3
NXF1	CLSTN1
NXF1	RASSF1
NXF1	RNASEH2C
TP53I3	SFRP2
ILK	TRIP12
ILK	EHD2
ILK	FVT1
ILK	LOC652993
ILK	OSBPL2
ERGIC3	GSS
ERGIC3	C9orf142
ERGIC3	CUEDC2
ERGIC3	GPR108
ERGIC3	SNORD62B
ERGIC3	AGXT2L2
ERGIC3	CD40
ERGIC3	ZNF589
RAC1	CHST3
MS4A6A	CYBB
MS4A6A	FAM105A
MS4A6A	FRMD4B
MS4A6A	TLR5
MS4A6A	SPPL2A
MS4A6A	MAP3K8
MS4A6A	MANBA
MS4A6A	ALDH1A3
MS4A6A	LOC643680
MS4A6A	FCGR2A
MS4A6A	RBPJ
MS4A6A	TPK1
CES1	LOC388814
CES1	HIST1H4H
CES1	LOC100130288
CES1	ARHGDIG
CES1	GPX1
MAPKAP1	LOC728188
UGCGL1	SNRPD3
UGCGL1	LOC401152
UGCGL1	ANXA11
UGCGL1	GRB2
UGCGL1	HPS5
UGCGL1	MCTP1
CAV2	METAP1
SSBP3	GATAD2B
SNX14	JAZF1
SNX14	SCYL2
SNX14	NDUFV2
SNX14	NDUFA2
SNX14	LOC389873
SNX14	EPB41
SNX14	PLEKHA1
SNX14	XPR1
OS9	SDF4
VLDLR	SYNM
VLDLR	Gcom1
VLDLR	FAM69A
VLDLR	LPGAT1
VLDLR	TULP4
HNRNPH2	ZNF664
HNRNPH2	HNRNPA3
HNRNPH2	PGGT1B
FBXO38	PPIB
FBXO38	EIF1AD
FBXO38	UBLCP1
FBXO38	LOC100129758
FBXO38	CCDC91
FBXO38	EFHA2
FBXO38	LOC729143
FBXO38	RAPH1
FBXO38	VCAM1
RAD51	LOC643011
ZNF226	HIST1H1C
ZNF226	PGRMC2
ZNF226	NFATC3
ZNF226	NUP35
ZNF226	OCIAD2
TNFSF14	CIR1
TNFSF14	GLO1
TNFSF14	FAM153B
TNFSF14	LOC646936
TNFSF14	C5orf28
BRE	RAG1AP1
SLC16A3	F8
GBA	C6orf129
GBA	APEX2
GBA	CTSA
GBA	GPRASP1
GBA	MCM5
GBA	C11orf17
GBA	ZMAT3
ENSA	FKBP2
PDCD10	AMZ2
CD276	OLFML3
CD276	MMP2
CD276	TNXA
CD276	ADAM33
CD276	CD44
CD276	MITF
CD276	ST3GAL5
SNX1	PAAF1
ALG8	FCHSD2
SEPT2	FNIP1
SEPT2	HAGH
ITM2C	HEYL
FERMT3	PARVG
FERMT3	SLC45A3
FERMT3	COTL1
FERMT3	DOK2
FERMT3	SLC16A3
PKM2	APOBEC3C
PKM2	FBXL12
PKM2	ROGDI
PKM2	COL6A1
PKM2	P76
PKM2	SH3BGRL3
PKM2	KLHL20
PKM2	C13orf1
PKM2	PCDHB2
PKM2	BEND7
PKM2	RAB5C
PKM2	SSBP4
SGK3	FAM164A
SGK3	PRMT2
NSFL1C	ZNF688
BCL7B	PRNPIP
BCL7B	LOC100009676
ATP2B4	BCR
ATP2B4	LYAR
ATP2B4	TSEN34
STARD7	RNMT
STARD7	PLEKHH2
STARD7	CNNM3
FGR	STS-1
FGR	EDG4
FGR	CHST15
FGR	AOAH
FGR	CD300LF
FGR	GK
FGR	LILRB3
FAM3C	AGPAT5
HNRPA2B1	LOC283332
HNRPA2B1	LOC100134041
SNRPD2	TPRG1L
HERC4	LOC650909
MS4A4A	PIK3AP1
MS4A4A	CD1C
MS4A4A	UGDH
MS4A4A	LOC100133012
MS4A4A	CCDC151
MS4A4A	GPR34
EIF4G1	PIGS
EIF4G1	AHSA1
EIF4G1	ELAC2
EIF4G1	NGLY1
EIF4G1	IFRD2
EIF4G1	PSMB5
EIF4G1	ZGPAT
EIF4G1	LOC100130952
EIF4G1	LOC646330
EIF4G1	MPDU1
EIF4G1	RUVBL1
EFNA1	C18orf34
CSF3R	RGL4
CSF3R	FCN1
CSF3R	SEMA4D
CSF3R	NFE2
CSF3R	ADAM19
CSF3R	FGD3
CSF3R	AMICA1
CSF3R	CLEC12A
CSF3R	RAB24
CSF3R	VNN2
ACLY	AACS
ACLY	HSD17B12
ACLY	INSIG1
DDX17	RANBP2
DDX17	CIP29
DDX17	PPP1R12A
DDX17	A2M
DDX17	PM20D2
DDX17	IL1R1
DDX17	BCL2L13
DDX17	SYNE2
AGL	DUS3L
MRPS12	HES6
TRAPPC5	COLQ
SFRS12	CENPQ
SFRS12	NEK1
SFRS12	ACVR2A
SFRS12	AKAP11
SFRS12	ATP11C
SFRS12	ITGA6
MSR1	ADAM9
IDH3B	PRMT7
IDH3B	TMEM11
IDH3B	ICT1
IDH3B	SNORA77
IDH3B	NDUFA10
IDH3B	VPS25
PICK1	PRKCABP
DYRK2	LOC729148
DYRK2	SRGAP1
DYRK2	CEP350
DYRK2	SCARNA3
DYRK2	MAP3K7
DYRK2	ZNF234
DBNDD1	GAS8
PTPN13	ITFG2
DPH2	KLHL18
DPH2	TMEM138
DPH2	C16orf7
DPH2	E2F4
DPH2	C6orf153
CPEB2	TAF5L
RNH1	THOC6
RNH1	PTDSS1
RNH1	NIP30
RNH1	MAD1L1
SCNM1	NUBP1
VEGFA	CLOCK
LTB	ISG20
LTB	PTPRCAP
LTB	FCRL3
LTB	CCR7
LTB	TULP3
LTB	BCL11A
LTB	LOC202134
LTB	TMEM154
SMARCA1	GLMN
TSC22D3	CYP4B1
DPM3	RMND5B
DPM3	LYRM4
RHOBTB1	NSDHL
RHOBTB1	FAM45B
POFUT2	ROBO3
RAB6A	IRF2
MAP1B	REEP5
MAP1B	CCDC80
FBXL5	EHHADH
NFATC2IP	WDR82
NFATC2IP	LOC153684
NFATC2IP	ISY1
IRAK1	INTU
IRAK1	STAT3
PPP1R12B	MRVI1
CD163	GFRA2
CD163	DRAM1
CD163	VSIG4
CD163	LOC119358
CD163	ADAP2
CD163	BCAT1
CD163	LGI2
CD163	CLECL1
CD163	C3AR1
CD163	FPR3
CD163	LOC643384
CD163	MS4A6A
CD163	MS4A7
HIF1A	DHX35
HIF1A	GTF2H4
HIF1A	FAS
HIF1A	POLR3E
HIF1A	MOBKL1B
HIF1A	CDC42SE2
HIF1A	KCTD2
HIF1A	TMED7
SUMO1	LOC650321
SUMO1	PRKCI
SUMO1	LRRC40
SUMO1	SLC30A5
SUMO1	TANK
SUMO1	WDR44
PTPRF	LRRC3
PTPRF	TOM1L2
C6orf108	PAQR3
C6orf108	PEPD
C6orf108	NDUFA13
C6orf108	FAH
C6orf108	RBP4
DSTN	LOC651169
DSTN	FLJ40113
DSTN	TRIB3
MTO1	C8orf77
SEH1L	MDM2
SEH1L	ILF2
SEH1L	SLC10A7
SEH1L	WDR12
OCRL	ATXN1L
SENP7	TRPC6
PSMD10	MORF4L2
PSMD10	UBA3
PSMD10	ECD
PSMD10	PMP22
CDK5RAP3	AATF
CDK5RAP3	EVC
CDK5RAP3	CHST10
CDK5RAP3	LOC494141
CDK5RAP3	CAPN3
PTPRE	STX3
PTPRE	SLC20A1
PTPRE	LOC389641
PTPRE	MLLT11
PTPRE	PLXNC1
PTPRE	BMP2K
WDR33	MBIP
LRRCC1	RBM12B
MIB2	GSPT1
MIB2	FECH
DFFA	C1orf152
DFFA	PCYOX1
DFFA	NMNAT1
DFFA	WDR73
DFFA	LOC283932
DFFA	HOXC9
DFFA	UTP23
DFFA	CLN8
DFFA	DBT
DFFA	OPA3
DFFA	RBM9
DFFA	SGK3
DFFA	TDG
DFFA	TOP3A
DFFA	ZNF565
ELN	CERCAM
CSNK2A1	C17orf48
CSNK2A1	EIF2A
CSNK2A1	DKFZP564O0523
CSNK2A1	LOC389405
CSNK2A1	NGDN
CSNK2A1	RBM4
GLT8D1	HIF1AN
GLT8D1	MSH2
GLT8D1	LOC652634
GLT8D1	DARS
GLT8D1	PRCP
PKP2	MGC45800
PKP2	GINS3
PKP2	CHKA
PALM	NSUN2
PALM	LOC650369
PALM	METRN
PALM	PACS2
PALM	PWWP2B
PALM	H1FX
PALM	CALCOCO1
PALM	FLJ20489
PALM	MAP1S
PALM	LOC729580
PALM	ATG9A
CD99L2	DPAGT1
EPSTI1	GBP1
GOPC	LOC652684
GOPC	MIB1
GOPC	SNORA32
UGP2	FGF13
UGP2	SMCP
UGP2	ELOVL5
UGP2	LOC642741
UGP2	HIGD1A
FXR1	C10orf78
FXR1	LOC100132797
FXR1	DDX19B
FXR1	SENP2
FXR1	SH3KBP1
NR3C1	KIAA0174
NR3C1	GALNT10
WDR23	COX19
HSD11B1	IMPA2
SP3	FZD6
SP3	FRY
SP3	PMS1
SP3	C13orf7
SP3	CXorf39
SP3	LOC100133939
SP3	POSTN
SP3	RNF7
SP3	ROCK1
SP3	SMAD5
SP3	TRAPPC6B
TGFB1I1	PODN
PSMB8	HCG4
PSMB8	BTN3A2
PSMB8	TAP1
PSMB8	HLA-F
PSMB8	HLA-B
PSMB8	PSME2
PSMB8	TRIM25
CIDEA	TOB1
CIDEA	HDDC3
CIDEA	LOC100131176
CIDEA	ANG
UBE2E3	DIXDC1
BAT3	PEX6
TTC14	SNORA80
THOC2	LOC645233
THOC2	ATG12
UBE3A	DNAJB9
FILIP1L	TPTE2
C6orf48	C7orf40
NHLRC3	LZTFL1
C14orf173	C10orf35
C14orf173	CUEDC1
C14orf173	SMAD6
C14orf173	SMG5
C14orf173	ALDH4A1
C14orf173	CCM2
C14orf173	TOM1
ATXN3	IPO11
PRO1853	SLC25A20
SYF2	ZNF277
SYF2	DCAF16
SYF2	KLHDC1
FBXW11	TGM7
CHEK2	LOC100134304
GABBR1	CLSTN1
PSMC4	LOC652826
PSMC4	ARF4
PSMC4	TUBB6
HNRPUL1	ALKBH5
HNRPUL1	B4GALT7
HNRPUL1	PSMB6
HNRPUL1	LOC648000
HNRPUL1	ZNF672
HNRPUL1	LOC390705
HNRPUL1	PGRMC1
HNRPUL1	BCKDK
HNRPUL1	FLJ10374
HNRPUL1	NAT10
HNRPUL1	C1orf144
HNRPUL1	C20orf108
HNRPUL1	CCDC92
HNRPUL1	FASTKD5
HNRPUL1	GDI1
HNRPUL1	PDXP
HNRPUL1	SLC2A4RG
HNRPUL1	LOC648370
HNRPUL1	CD2BP2
HNRPUL1	INSM1
HNRPUL1	SSBP1
HNRPUL1	ADPRHL2
HNRPUL1	COPA
HNRPUL1	SLC20A2
HNRPUL1	C14orf131
HNRPUL1	PTCD1
HNRPUL1	MUL1
HNRPUL1	SDHAF2
HNRPUL1	LOC100131510
HNRPUL1	C16orf35
HNRPUL1	CCDC56
HNRPUL1	CDC42BPA
HNRPUL1	FAM189B
HNRPUL1	PPM1G
HNRPUL1	ST3GAL3
HNRPUL1	TBCE
HNRPUL1	ZNF407
MANBAL	SYS1
MANBAL	CCDC112
MANBAL	GABPB1
MANBAL	FAM120AOS
MANBAL	SCYL1
PRDX3	ATP5G3
PRDX3	ERCC8
PRDX3	OSGEPL1
MRPL10	GALNT11
MRPL10	MTM1
MRPL10	CARS2
MRPL10	S100B
MRPL10	NDUFB10
MRPL10	FILIP1L
MRPL10	HIATL1
MRPL10	PRNP
DUSP6	LOH3CR2A
PDCD4	LOC100133129
CS	AKT2
CS	GBE1
CS	KCNIP2
CS	PARD6A
CD14	TIMP1
ABLIM1	MRPL13
ABLIM1	PECAM1
ABLIM1	TIMP3
ABLIM1	ST8SIA4
BCL2L12	HINT3
PPCS	SOS2
PPCS	GLI3
PPCS	C19orf63
PPCS	TAF1L
PPCS	MYCT1
SPOP	FLJ38717
SPOP	BCDIN3D
GLB1	CDC20
GLB1	ESR1
GLB1	F2R
PARP3	AKR7A2
PARP3	BTD
PARP3	EID3
DKK3	TSPAN8
APH1A	IL1R1
APH1A	NUP62
APH1A	HLA-H
BRMS1	SCRN3
TENC1	MRPL49
TENC1	TBC1D25
TENC1	RECQL5
TENC1	FLJ21865
TENC1	PLCG1
TENC1	SHANK3
VPS13C	TAOK1
VPS13C	CCDC149
VPS13C	DST
VPS13C	NFAT5
VPS13C	UBN2
VPS13C	WDFY3
C17orf58	DACT2
C17orf58	CXCR7
C17orf58	FNDC1
COBRA1	PPP2R3B
COBRA1	RBPMS
PRPS2	SMYD3
AP1G1	DPY19L3
AP1G1	DNAJC21
MLXIPL	GCN1L1
MLXIPL	DCI
MLXIPL	KIAA0495
MLXIPL	ACP6
MLXIPL	ZBTB42
MLXIPL	LOC152217
MLXIPL	LOC728537
MLXIPL	C2orf25
MLXIPL	CECR5
SULT1A2	GIYD1
SULT1A2	SULT1A1
SULT1A2	SULT1A4
TAGLN	C15orf41
TAGLN	NTN1
TAGLN	TPM2
PUM1	CCNI
PUM1	RALGDS
PUM1	RIPK5
PUM1	RABGAP1
PUM1	ATXN3
PUM1	C4orf23
MLX	MRPL46
PCGF6	SLC24A1
PCGF6	LOC649330
PCGF6	LOC392301
ATP2B1	LOC158160
ATP2B1	NCKAP5
EXOSC10	USP10
EXOSC10	CHMP1B
EXOSC10	UTP14A
MAPK3	TMEM39B
MAPK3	LOC100133568
STK19	FLJ42875
STK19	LOC730744
STK19	CAMK1G
STK19	ZNF182
Gcom1	GCOM1
LOC440926	LOC729687
TJP1	TMTC1
RBM38	TESC
CLIP1	SNURF
CLIP1	GCC1
CLIP1	MBNL1
CLIP1	PLEKHA1
LAT	UFSP2
NUPR1	P8
NUPR1	TTC12
NBL1	TRIM47
NBL1	CLSTN1
NBL1	LTBP4
PPP1CB	RAB11FIP2
FAM133B	PPARBP
FAM133B	ZNF551
FAM133B	LOC643507
FAM133B	EXOSC9
FAM133B	LOC649150
FAM133B	NFX1
