source	target
ZSWIM4	LOC100128002
ZSWIM4	LOC100132652
NBR1	NUP35
IRX1	LOC100131744
WDR22	ZYG11B
WDR22	TUBA8
WDR22	HERC2
WDR22	MTMR10
FAM98A	GLRX2
FAM98A	LOC729086
DDX21	LDOC1L
DDX21	DIS3
DDX21	ZNF598
R3HCC1	DCTN2
R3HCC1	CSNK2A2
R3HCC1	TPCN2
R3HCC1	LAS1L
R3HCC1	RPS21
R3HCC1	FAM125A
R3HCC1	LOC100132323
R3HCC1	ZHX1
RTTN	ARMCX4
RTTN	NOXA1
RTTN	LOC728537
KLF2	KLF4
BCKDHA	C7orf50
COPS5	H2AFZ
YRDC	FAM119A
PRPF4B	WDR26
PRPF4B	NUDT21
ELL	CRY2
SUB1	ABHD5
SUB1	PSMA2
THBS4	PCSK5
THBS4	LTBP2
AEBP1	CSRP2
AEBP1	FSTL3
AEBP1	CPXM2
ANGEL2	EPS15
PDXP	KRBA1
FOXN2	DCP2
FOXN2	KIAA1012
FOXN2	PDIK1L
FOXN2	ACVR2A
FOXN2	ERLIN2
CD74	CROT
CD74	HLA-DPA1
CD74	H1FX
CD74	LOC644936
CD74	UPF3B
TRIM28	POLL
TRIM28	BFAR
TRIM28	MAN2C1
TRIM28	HOXA4
TMED10	CCDC117
TMED10	PPP1R3B
TKT	RASGRP2
PPP1R3C	CENPL
SRL	CUTL1
VPS26B	FUT4
RB1CC1	DIRC2
TMEM140	TGIF1
TMOD1	TGM2
TMOD1	CTSF
SIGIRR	LOC389523
SIGIRR	AQR
GKAP1	SMNDC1
GKAP1	RAD1
GKAP1	MAK16
GKAP1	LOC729513
GKAP1	OSBPL8
GGT7	GGTL3
TRAM1	ELF1
TRAM1	SYTL4
TRAM1	SPRED1
TRAM1	GMFB
TRAM1	FNDC3B
TRAM1	TMEM183A
TRAM1	TWSG1
GRAMD1A	ADCK2
GRAMD1A	TYW1B
FLII	ADSS
NTF5	NTF4
LOC642377	LOC442057
LOC642377	CCDC33
LOC642377	ATP1A3
LOC642377	LYPD3
LOC642377	SLC23A1
LOC642377	OR8G2
LOC642377	TMEM222
LOC642377	GPR175
LOC642377	LOC723805
LOC642377	CMTM3
GLRX	LOC100132510
BCL6	FAM100B
PSMD14	POMP
LOC88523	AKAP6
LOC653994	EIF4H
C21orf33	GPD1L
C21orf33	SYNJ2BP
C21orf33	MRPL41
C21orf33	NUDT16L1
C21orf33	C2orf56
C21orf33	LDHD
FLJ10986	FGGY
TMEM219	MLST8
TMEM219	HSD11B1L
DIO2	BAMBI
UHRF1BP1L	CDKN1C
UHRF1BP1L	VPS35
UHRF1BP1L	CCDC34
UHRF1BP1L	CMAS
UHRF1BP1L	PIAS2
NDUFA12	CCDC72
NDUFA12	NDUFA3
NDUFA12	ATP5E
NDUFA12	LACTB
NDUFA12	MRPL21
PRNPIP	R3HDM2
PSMB4	PSMB3
CRAT	RSAD1
CRAT	XKR8
CMIP	VASN
CMIP	PHCA
CMIP	TBC1D2B
CMIP	CD34
CMIP	CLSTN1
CMIP	SHANK3
PER2	LOC100129905
SUMO2	LOC645466
SUMO2	VPS26
SUMO2	LOC653115
SUMO2	LOC100129237
SUMO2	LOC442153
LOC402694	LOC100127993
LOC402694	LOC728553
TUFM	ARMC6
TUFM	CPT1B
TUFM	SIRT2
EEF2	FAM89A
MAST4	KIAA0367
MAST4	ABLIM1
STIM2	WDR55
CEP27	LOC646936
CEP27	LOC391169
SLC1A3	AQP7P2
PRKAR1A	NUDT22
PRKAR1A	DYNC1I2
CMPK1	BMPR2
CMPK1	DNAJC10
CMPK1	SP3
CMPK1	TSC22D2
GLOD4	LOC729438
PRPF8	NUDCD3
C9orf130	LOC644642
FXR2	RBM38
FOXO1	KLF13
FOXO1	LIX1L
FOXO1	FKBP5
FOXO1	FOXO3
FOXO1	NDEL1
FOXO1	SLC7A6
FOXO1	ZBTB16
DEXI	LOC653752
C10orf104	LRIG1
SIRT1	CHD1
SIRT1	ZNF800
SIRT1	HECA
SIRT1	FBXL3
SIRT1	NUP54
CALML6	GLRB
CALML6	AGMAT
ETV5	LOC440422
ETV5	GPM6B
ETV5	LOC339240
STAMBP	ARMCX1
UBE4A	RB1CC1
UBE4A	MBNL1
UBE4A	SEC24B
UBE4A	TTC32
LOC643284	LOC647361
LOC643284	LOC100129902
PDHB	ATP5EP2
PDHB	COQ5
NFE2L1	FOXO4
NFE2L1	P8
NFE2L1	PTPRK
PRRX1	FLRT2
LOC652493	LOC647450
HOXA9	HOXA5
ACOT11	TMEM120A
ACOT11	EXOSC7
LYPD3	SDC3
LYPD3	LOC653073
LYPD3	HIVEP3
LYPD3	SMU1
LYPD3	MAX
PPP1R12A	LRRK2
PPP1R12A	CMPK1
PPP1R12A	LOC728324
PPP1R12A	SMARCA5
PPP1R12A	ZNF644
JSRP1	HIRIP3
JSRP1	MAST2
JSRP1	BOP1
JSRP1	CHRAC1
JSRP1	TCEA3
JSRP1	RP11-529I10.4
JSRP1	SNORA5C
JSRP1	P2RY2
JSRP1	RBBP4
JSRP1	ZNF688
EIF2S1	SCYL3
VKORC1	GPSM1
VKORC1	SLC27A3
VKORC1	PLOD3
VKORC1	GLB1
VKORC1	ZC3HAV1
CRSP2	DCUN1D2
CRSP2	CAMK2G
MYOD1	IP6K3
CHCHD10	ACO2
CHCHD10	LOC145853
CHCHD10	COX6A2
CHCHD10	BSG
CHCHD10	KHDRBS1
CHCHD10	CS
CHCHD10	SMTN
SNX3	PIGK
SNX3	NUDT9
KIAA0174	LOC728533
SLC2A4RG	ATP6V1E2
FAM46A	CDC25B
ZFP82	ZNF135
KTN1	PHF20
CCL15	LOC374395
CCL15	C5
RPL7A	LOC401640
RPL7A	NPR2
MACROD1	RPAP1
MACROD1	KIAA1161
MACROD1	RABL4
MACROD1	CITED4
MACROD1	APBA2BP
MACROD1	MIB2
SGCA	DYNLT3
HEXDC	LOC651143
HEXDC	UBE2A
SLC25A20	ASPA
SLC25A20	SLC25A34
SLC25A20	PREB
SLC25A20	CAT
SMAD4	CLDN12
ZNHIT1	FAM173A
MEMO1	EIF3J
MEMO1	CAMK2D
PPP1R3A	CCDC46
PPP1R3A	EML1
PPP1R3A	PARK2
STX16	TP53INP2
STX16	NIPBL
KIAA1128	SENP6
KIAA1128	BACE1
KIAA1128	BMPR1A
SFRS10	UBE2N
LOC645058	TMEM14C
ZNF33B	MCOLN1
ZNF33B	CBX1
LOC643031	LOC729992
LOC643031	HOXB6
RBM4B	CCDC59
RBM4B	RBM5
RBM4B	GINS2
EEA1	HERC4
DUSP8	LOC646197
NEDD1	DYM
NEDD1	RFX5
SNORD32A	SNORD117
SNORD32A	SNORD95
TTC1	DHRS7C
FAM107A	DBP
ZXDC	CST3
ZXDC	SDHAF1
TJAP1	SHISA4
TJAP1	FBXL12
TJAP1	CLCN7
TJAP1	C20orf108
TJAP1	SAFB
TJAP1	C10orf73
TJAP1	MAN1B1
TJAP1	RXRB
TJAP1	SLC25A28
TJAP1	CD2BP2
TJAP1	EMD
TJAP1	LOC730455
TJAP1	ARHGAP17
TJAP1	BRMS1
MIF4GD	LOC650518
MIF4GD	HDAC11
MIF4GD	C11orf2
MIF4GD	DNAJB12
MXRA7	LOC100132060
SLC25A39	HBQ1
SLC25A39	LOC388588
SLC25A39	WDR40A
SLC25A39	HBG2
SLC25A39	HBM
SLC25A39	LYL1
SLC25A39	HBA1
ELP3	LMAN2L
OR2A42	NFKBID
OR2A42	RNF167
PLEC1	TMEM87A
PLEC1	SLC35A1
PLEC1	SBNO2
PLEC1	QSOX1
PLEC1	MPST
PLEC1	WDR23
LOC127295	RPL36
FAM53C	COQ7
FAM53C	DNAJC13
FAM53C	OXSR1
FAM53C	MGC35361
GNS	IL13RA1
CYBA	SNAI3
PARK7	ATP6V0D1
BECN1	DYM
BECN1	KTN1
KCNN3	NDRG3
CTTN	TPRKB
RPLP0	RPS8
PRR14	PHLDB1
PRR14	JOSD1
PRR14	C17orf70
PRR14	LRRC39
PRR14	MAOB
PRR14	STARD8
PRR14	ATXN3
PRR14	CRTC3
PRR14	STRADA
HNRPM	ANKHD1
HNRPM	HNRNPM
BBX	C6orf85
UTP3	MAGEL2
UTP3	CXorf40B
IRF9	MLKL
IRF9	RARRES3
IRF9	IFI35
IRF9	TAP1
IRF9	PSMB8
IRF9	STAT1
A2M	SECISBP2
A2M	EHD2
A2M	FOXS1
A2M	MYO1B
A2M	NR2F2
A2M	SULF2
NY-REN-7	LOC642446
NY-REN-7	FAM72B
MGRN1	POLG2
MGRN1	KLHDC2
MGRN1	KIAA1602
MGRN1	DAPK2
MGRN1	UBA1
LOC646675	SDHALP1
WDR33	RCOR3
POLR2F	C1orf144
POLR2F	ZNHIT1
POLR2F	AYP1p1
POLR2F	TMEM218
POLR2F	CDK10
CCDC6	RPS6KB1
CCDC6	TMEM170B
CCDC6	DCUN1D4
CCDC6	FBXL10
CCDC6	TPD52L1
MBD6	CCDC130
MBD6	DMAP1
MBD6	PIAS4
MBD6	GAK
MBD6	ARS2
LOC391811	FLJ39827
LOC391811	POLD2
MIDN	CITED2
MIDN	LOC654244
MIDN	DYRK2
LOC645899	LOC646195
RABL4	ANKRA2
FNTA	LBR
FNTA	MRPL55
FNTA	PPM1A
FNTA	ZFAND6
RPS25	LOC401206
RPS25	ANXA2P2
RPS25	RPL17
FTHL2	FTHL11
C9orf25	PRKCSH
WSB2	SPHAR
TRIM8	DBNDD2
PCOLCE2	FBN1
PCOLCE2	TNXA
PCOLCE2	PRG4
PHF1	NSUN4
PHF1	ADNP2
PHF1	CAPNS1
PHF1	UBTF
DDX47	THAP1
EVI5L	LARS2
EVI5L	ZNF593
EVI5L	TESK1
EVI5L	ZNF787
EVI5L	KIAA1797
EVI5L	NARF
EVI5L	AP3D1
EVI5L	PSME3
EVI5L	SCRIB
EVI5L	SLC39A3
GIMAP8	C10orf10
TMEM184B	NECAP1
MGC39584	C19orf21
MGC39584	GJA5
PPP1R11	OKL38
PPP1R11	BCL2L12
PPP1R11	MRPL52
PPP1R11	NUPL2
DEK	AMPD1
DEK	TPK1
ALDOB	DNLZ
RBM33	C6orf70
RBM33	KIAA0831
RBM33	SYTL3
RBM33	ZNF343
RBM33	SRP19
RBM33	LOC25845
RBM33	LOC791120
RBM33	LOC646476
RBM33	C3orf26
RBM33	CLCN6
RBM33	EXOSC10
RBM33	PRDM10
GORASP2	C8orf41
TSC22D3	TRIM63
C20orf160	NOTCH4
GIMAP4	SDPR
GIMAP4	FXYD5
RAD21	TAF1
NLF2	C2CD4B
LOC730740	SEC61B
CKAP5	ZNF259
RCSD1	APEX2
NECAP2	GPR172A
AUTS2	WDR1
RTN2	IPO13
RTN2	RBM42
RTN2	AHDC1
RTN2	DNAJC24
RTN2	IRF1
RTN2	ZNF444
RTN2	P76
RTN2	MAPRE3
RTN2	METT5D1
RTN2	MTF1
RTN2	DEDD2
RTN2	CCNE1
RTN2	STIM1
RTN2	RNF13
RTN2	COBRA1
RTN2	DUSP22
LYRM1	CYB5B
ACTL6A	ZNF783
ACTL6A	RFC4
STX5	IARS2
STX5	TCTN1
STX5	C16orf58
STX5	SPHK2
STX5	NISCH
STX5	TXLNA
STX5	GBAS
STX5	DGKQ
STX5	PHF15
STX5	RHBDF1
STX5	NENF
STX5	MYC
STX5	STARD7
STX5	ZCCHC11
RBM20	LOC285556
RBM20	GNPTAB
LOC729101	C6orf57
OBSCN	VPS39
OBSCN	DYNC1H1
NECAB3	APBA2BP
SORBS1	KIAA1285
MZF1	C2orf42
MZF1	STK36
MZF1	TMEM115
MZF1	MUM1
MZF1	C16orf48
MZF1	P2RX6
MZF1	C17orf68
EGLN1	LOC730820
EGLN1	QKI
GABPA	SMAD4
YWHAG	RALGDS
YWHAG	LOC439994
YWHAG	MTPN
ALS2	C13orf1
IGFBP5	HELZ
IGFBP5	MTA3
RAB9A	MXI1
UCP3	BAT5
RPS26L	RPS26P10
HAX1	C17orf81
HAX1	METTL11A
MPP5	KIAA0494
S100A9	SLC2A3
S100A9	FPR1
S100A9	CSF3R
S100A9	RNF149
SCARA5	MME
SCARA5	CXCR7
LOC653438	FAM108A2
MLLT10	MGAM
MLLT10	HNF4A
MLLT10	LOC649667
CCDC126	TTF2
LOC652045	ADRA2C
LOC652045	LMNA
GADD45GIP1	AVEN
RAD23A	DRAP1
RAD23A	FBXW5
TLE1	ANGPT1
COQ10B	CCDC126
COQ10B	TMTC3
COQ10B	CASP3
ZNF17	NKRF
ZNF17	AASDH
ITM2B	ZNF346
LOC649049	PHB2
IDH2	TRAP1
LSM10	ACTR1A
LSM10	RPS19BP1
MCTS1	IFT74
MGST3	HADH
PRKAG1	MRPS16
PRKAG1	MAEA
RPL4	IMPDH2
RPL4	ADSL
RPL4	WDR57
RPL4	LOC728139
ARF5	FKBP2
RAB5B	CNIH4
RAB5B	MTMR15
RAB5B	PSMG1
TMEM183A	VAMP7
HLA-DRB4	LOC649143
CGGBP1	ZNF654
TRIM23	ASNSD1
VWF	GIMAP4
VWF	C7orf53
CLPTM1L	EIF4A1
KIAA1600	LEMD3
KIAA1600	SNX16
KIAA1600	RFX7
KIAA1600	FAM160B1
RAB2B	TRIM4
NAMPT	RPL23A
SNTA1	ORAI1
SNTA1	PWWP2B
SAT1	LOC387820
SAT1	MMD
SAT1	DYNLL1
SAT1	NFKBIZ
SAMD4B	MED15
SAMD4B	LOC730051
SAMD4B	SIVA
RPS18	IL25
RPS18	LOC730754
TMEM131	RNF103
STX10	CYP11A1
STX10	AOX2P
STX10	GPR153
STX10	HSFYP1
STX10	MIR1267
LOC654121	SUB1
LOC654121	YIPF4
LOC654121	LOC649555
LOC654121	RABGAP1
LOC645609	BBC3
LOC645609	MMP23B
LOC645609	OR11H1
LOC645609	FLVCR2
LOC645609	LOC100129716
KBTBD5	THOC6
KBTBD5	LBP
CSK	TCIRG1
CAPRIN1	DNAJC11
GDI2	FLJ25006
SLC35C2	LOC654161
SLC35C2	FCGR2B
SLC35C2	LOC642082
SLC35C2	TSPYL6
SLC35C2	NRIP3
SLC35C2	TLK1
SLC35C2	LOC650717
SLC35C2	PPP4R1
SLC35C2	TNFSF13B
AYP1p1	HOXB2
SPG7	LOC642755
MED19	CEP120
AP1M1	RNF217
FAT1	JAM3
FAT1	ATP1B3
FAT1	PRCP
DLGAP4	TRIM68
DLGAP4	LOC285908
DLGAP4	ACTL6A
LOC400455	EEF2
FAM43B	PINK1
EIF2AK4	RNF8
EIF2AK4	ZNF652
RPL23	GADD45GIP1
RPL23	LOC100128410
RASIP1	MKNK1
RASIP1	TNFRSF25
RASIP1	SH2D3C
RASIP1	PCGF2
FAM158A	LYRM1
TRABD	PAF1
TRABD	LRRC42
TRABD	METRN
TRABD	TSC22D4
TRABD	PPM1F
TRABD	TMEM79
TRABD	LOC100129907
TRABD	TOM1L2
PGK1	PHKA1
RPS27A	RPL35A
C20orf11	TUG1
C20orf11	RSPRY1
CPEB3	PRKCQ
CPEB3	PCMTD2
CPEB3	UCKL1
CPEB3	ELF2
MFGE8	RHBDD2
INTS3	AMT
INTS3	TTC31
INTS3	ANKS1A
INTS3	GLE1
MFSD11	MRP63
RPS6KA4	FAM160B2
DDX18	C20orf11
DDX18	PELI2
MAPBPIP	CFDP1
MAPBPIP	NDUFB7
MAPBPIP	ROBLD3
MAPBPIP	C19orf62
NDUFS3	AIFM1
GAMT	CLASP1
GAMT	CDK5RAP1
GAMT	HSPB6
GAMT	CACNG1
GAMT	GCLC
GAMT	LRRC38
GAMT	ASTN2
ATP5EP2	SPPL3
ATP5EP2	USO1
ATP5EP2	SH3KBP1
TXNL1	RBM34
TXNL1	FAM98A
TXNL1	GKAP1
TXNL1	LOC643896
TXNL1	LOC100130308
TXNL1	NCRNA00081
TXNL1	C6orf66
TXNL1	CCNH
TXNL1	TATDN1
TXNL1	VPS37A
SLC39A9	PPP1R3C
COQ9	ADCK1
COQ9	LOC151121
COQ9	ATP5SL
COQ9	TOMM40L
ADAM15	ADCY4
ADAM15	ACVRL1
ADAM15	PTBP1
SP3	GNA13
CLIC1	CARHSP1
EPHA8	NOC4L
EPHA8	WWP2
LOC642489	TMEM138
LOC642489	MLF2
LOC642489	RNMTL1
LOC642489	E4F1
LOC642489	MYOZ1
LOC642489	C7orf25
LOC642489	AOF2
LOC642489	LOC407835
LOC642489	ASB8
LOC642489	EXOC4
LOC642489	FKBP1A
LOC642489	PARD6A
LOC642489	TRMT2A
GNG10	PTGR1
DDEF2	TSHZ3
MAPK6	PPP1R2
MAPK6	MYLK4
MAPK6	LEO1
PABPC4	LOC400455
PABPC4	MMADHC
SMPD1	RANBP3
UCHL1	DYNC1I1
OCEL1	MRPL53
ZNF256	ZNF529
ZNF256	ZNF416
FAM69B	EVI1
CKM	ACTA1
PTRF	C7orf68
PTRF	KLF6
PTRF	SNTB2
LOC647673	LOC643870
IRX5	PITX1
IRX5	LOC643911
ZRANB1	GBE1
ZRANB1	C20orf194
SPIRE1	HSPA12A
DKFZp761P0423	PSMA2
DKFZp761P0423	PRAGMIN
HCFC1R1	GTF3A
HCFC1R1	ANAPC5
PARP2	MED23
ETFDH	ACOT1
TMEM99	KRT10
OR2W5	LOC653567
GUK1	RPL24
COPS7A	CTSZ
PRKRA	NKX3-1
PRKRA	MARCH5
NEK7	TMF1
NEK7	SNHG4
NEK7	ACBD5
NEK7	RRM2B
NEK7	LOC653479
NEK7	ADAM9
NEK7	BBS10
NEK7	TMEM168
NEK7	CACNA2D1
NEK7	ATP8A1
NEK7	C9orf41
NEK7	LOC648695
NEK7	CSGALNACT2
NEK7	LOC653803
NEK7	REV3L
NEK7	TBC1D23
NEK7	UBA3
NEK7	ATP2C1
NEK7	C3orf23
NEK7	FIGNL1
NEK7	GFM2
NEK7	LRRC40
NEK7	MAPK14
NEK7	MOBKL3
NEK7	MOCS2
NEK7	SYPL1
CCDC130	SNAPC4
CCDC130	C17orf45
CCDC130	PKIA
TMEM93	LOC643438
TMEM93	C17orf79
TMEM93	MRPL37
CYP2J2	P2RX5
CYP2J2	RAB9B
CYP2J2	IGFBP5
CYP2J2	INPP4B
CYP2J2	IL10RB
CYP2J2	MAGED2
LOC728734	LOC399491
ABLIM2	MTMR15
RTN4IP1	C3orf1
ANKRD40	MOS
CTSK	PLXDC2
GNA13	VCPIP1
MLLT11	DYNC1I1
MLLT11	UCHL1
MLLT11	LOC441282
MLLT11	AKR1B15
IRS1	ZNF462
IRS1	ETF1
IRS1	HDAC9
UQCRB	MRPS18C
UQCRB	LSM5
UQCRB	MRPS33
NRIP3	HSPA5
NRIP3	LOC285412
NDUFA8	MRPS31
NDUFA8	ZNF415
NDUFA8	NDUFS5
NDUFA8	COQ3
NDUFA8	C3orf1
NDUFA8	C18orf55
NDUFA8	CISD1
LRRC56	RWDD4A
LRRC56	ATPGD1
CLIP4	FYCO1
DPP8	SLC4A4
LOC643509	FAM115A
PTMA	LOC440063
PTMA	LOC728026
PTMA	LOC100130154
MGC3731	SNHG1
WAS	ISG20
WAS	AKNA
WAS	ARHGAP25
WAS	RUNX3
WAS	DOCK8
WAS	DOCK2
WAS	PRKCB1
WAS	CYTH4
WAS	BCL2L1
WAS	CCL5
WAS	CD3D
WAS	FERMT3
WAS	SLA
WAS	SPI1
IFI44	RSAD2
IFI44	MX1
IFI44	LY6E
IFI44	IFI44L
IFI44	XAF1
IFI44	OAS3
IFI44	EPSTI1
IFI44	IFIT3
RRAGC	KIAA0363
RRAGC	KIAA0355
RRAGC	RAB35
ADRM1	DRG2
ADRM1	DNAJB2
TMEM42	BBS4
RBM22	SNIP1
RBM22	HIC2
RBM22	C9orf156
RBM22	TLE4
RBM22	ZNF207
GNB1	FAM38A
GNB1	MPZL1
GNB1	PARVA
SHISA2	CAMTA1
SHISA2	ACTN3
SHISA2	C3orf54
SHISA2	CCNG1
SHISA2	DDIT4L
SHISA2	ANKRD46
SHISA2	GPC4
SHISA2	PLCD4
SHISA2	BTBD3
SHISA2	RGS10
ACVR1	C1orf158
BAT2	PFTK1
C9orf86	WNK2
C9orf86	GPAA1
C9orf86	MAPKAPK2
MORF4L1	SEP15
NDUFA9	MRPL41
ENSA	GGPS1
OCRL	FBXO34
RAB8A	LPP
SEPN1	USP5
SEPN1	RPS6KA4
SLC23A1	EIF2C1
PCCB	AUH
FNDC5	LOC730417
FNDC5	RBP1
FNDC5	CDON
FNDC5	MGAM
FNDC5	HNF4A
FNDC5	LOC647881
FNDC5	SLCO5A1
FNDC5	MLLT10
FNDC5	PGM5
GNL2	IDH1
GNL2	NGDN
PECI	LOC440731
PECI	CPOX
PECI	FAHD2A
ESYT1	CHST15
ESYT1	PBX3
COBLL1	C2CD2
COBLL1	AVPI1
COBLL1	PTPRF
PDE4C	MCM8
FHOD3	FHL2
DHRS4L2	LOC728635
EFHD2	MLKL
EFHD2	CMTM7
LOC654189	MAP3K7IP2
ZC3HC1	SUOX
C5orf32	ANKRD2
WNK2	ULK3
VPS35	ZNF250
ZNF579	NFIL3
ZNF579	STK11
LOC147804	RNF113A
LOC147804	GSR
LOC147804	P4HA1
E2F4	AP1B1
E2F4	TUBA3D
MGAT1	CABIN1
MGAT1	ADCY6
MGAT1	CLSTN1
MGAT1	CTTN
SFRS5	LOC440093
GSTM1	GSTM2
PKIA	GUSB
DCTN3	SLC38A2
FOXRED1	SCO2
FOXRED1	RPUSD3
FOXRED1	CCDC56
EGR1	JUNB
EGR1	SNORD99
CHD9	CCDC86
CHD9	TMX3
CHD9	N4BP2L2
KIAA0141	ABCB7
CLCN6	ASH2L
QARS	LOC339290
MEF2D	ELK1
MEF2D	MED29
MEF2D	MCM3AP
MEF2D	C1orf21
MEF2D	LOC100134584
MRPL2	BSG
CHMP1B	FAM126A
SGCD	LOC642325
IER3IP1	SAR1A
IER3IP1	C14orf166
IER3IP1	LOC284988
IER3IP1	RBBP7
IER3IP1	ATF1
IER3IP1	EIF4E
IER3IP1	FAM49B
IER3IP1	FKBP3
IER3IP1	KIAA0564
ZDHHC16	C17orf79
ZDHHC16	TTL
ZDHHC16	PRKCA
ZDHHC16	C12orf24
ZDHHC16	TRAPPC2P1
ZDHHC16	N4BP2L1
CACNB1	SYPL2
CACNB1	SYNC
APPL1	SLC35B3
APPL1	NPHP1
MTF1	ATP6V0E2
MTF1	H2AFX
ACACB	KIAA1881
ACACB	PPP2R3A
ACACB	TRIM24
ABCF1	ATIC
ABCF1	SNRPD2
ABCF1	SLC39A3
Magmas	ATG2A
Magmas	RGL2
SYPL1	SH3GLB1
STXBP3	ITPA
GPD1	LOC650152
GPD1	DPYSL3
GPD1	LPL
GPD1	SNTB1
GPD1	C1orf131
GPD1	TNS1
GPD1	MLEC
GPD1	OAT
GPD1	OSBPL7
GPD1	PDLIM7
GPD1	PHKB
GPD1	PHKG1
GPD1	ST3GAL5
GPD1	ZNF32
RPRD1A	AHCYL2
RPRD1A	EARS2
RPRD1A	C1orf218
RPRD1A	WWP1
RPRD1A	P15RS
GNPTG	ZNF784
PMPCA	LOC387703
CKMT2	COX4I1
CKMT2	GOT1
CKMT2	SPTBN2
CKMT2	LOC643922
CKMT2	MRPL34
CKMT2	GXYLT2
CKMT2	ATP5G1
CKMT2	LOC729217
CKMT2	SLC25A4
ADH1A	ADH1B
ADH1A	RNASE4
GLTP	RABEPK
GLTP	DCTD
ATP5A1	MDH1
ATP5A1	NDUFB8
ATP5A1	TNFAIP8L1
ATP5A1	UQCRFS1
ATP5A1	FAM127A
ATP5A1	DECR1
ATP5A1	GPD2
ATP5A1	GHITM
ATP5A1	SCO1
ATP5A1	DCAF16
ATP5A1	NDUFAF1
ATP5A1	NDUFS3
ATP5A1	COQ2
ATP5A1	NDUFA8
ATP5A1	PCCB
ATP5A1	ATP5B
ATP5A1	PDHA1
ATP5A1	C9orf119
ATP5A1	C21orf33
ATP5A1	MTHFD2
ATP5A1	SLC25A3
ATP5A1	USP4
MPST	MRPL40
MPST	ATP6V1A
MPST	SCGB1D2
MPST	LOC100129913
MPST	RFNG
PWWP2B	PWWP2
SH3PXD2B	SLC17A7
JAG2	RIN1
JAG2	YTHDF1
JAG2	C19orf6
RAMP1	PPAPDC3
RAMP1	POLA1
RAMP1	ANKRD9
SMU1	AAMP
HPCAL1	MLF1
RPL38	MLL4
RPL38	SND1
CUTC	RAP1A
FBXO34	TPST2
APPL2	FAM13C1
ANKHD1	GTF3C2
CARS2	SFRS2
HLA-E	ATP2B4
LOC644686	LOC646012
LOC644686	VIPR1
RNASEH2C	CYP2C8
RNASEH2C	LIPL2
OLFML2B	S100A16
TMEM38A	LOC730993
FARSLB	PXMP3
CDC2L1	HECW2
SBDSP	LOC652773
SBDSP	DAZAP2
CAB39	BZW2
CAB39	SYNPO2L
CAB39	RPRC1
DOCK11	SAT1
DOCK11	NTM
SIPA1L3	RAP2B
SIPA1L3	MIR877
C16orf57	CCNF
LONP1	TCAP
LONP1	EDF1
BCAT1	TTPAL
SNF8	DERL2
PI16	UST
AP1S2	RNF6
AP1S2	RQCD1
AP1S2	GYG1
SLC25A36	CAPN7
HSPD1	BLVRA
SNX31	CDIPT
RPAP3	ASF1A
CDH13	SMYD3
CDH13	SLC30A9
ABRA	LOC100129905
NDUFA13	PHPT1
LOC158301	CCDC84
MAPK1	C6orf89
AR	POMT2
AR	C6orf106
LHFP	SOX7
C10orf10	UPK3A
C10orf10	GIMAP5
C10orf10	OMA1
HDAC2	C10orf104
PRDX2	IDH3G
PRDX2	ATP5J
GOLT1B	MLL4
GOLT1B	PLEKHA1
PCSK5	SH3BP4
DEDD2	CTSB
SCOC	MAP2K1IP1
SCOC	MRPL50
SCOC	DIP2C
SCOC	SSBP1
SCOC	BMPR2
HOXB6	CLOCK
HOXB6	LOC390671
HOXB6	MIR1978
HOXB6	CD79B
RBM25	NUDT21
ROD1	PAN3
ROD1	ADM
DCN	APCDD1
DCN	LOC647349
DCN	HNMT
LOC728888	MLL
LOC728888	FAM45A
LOC728888	LOC728734
LOC728888	LSM1
LOC728888	LOC730153
LOC728888	PRNP
RTN1	LOC730919
RTN1	LOC400456
RTN1	PLLP
BAP1	RAB1A
ARPC5	LOC401115
ARPC5	SCRN1
ARPC5	RIPK2
ARPC5	ADD3
ARPC5	B2M
ARPC5	RPL3
IL13RA1	KIAA0494
MAN2B2	CBR3
CACNA2D1	ATF2
CACNA2D1	B3GALNT2
CACNA2D1	STT3B
CACNA2D1	LOC642513
LOC652264	C19orf10
LOC652264	ATP1B1
TNNI3	ACOT8
RDH11	SNCAIP
PILRB	ZCWPW1
PSMC2	RSRC1
PSMC2	PSMA5
PSMC2	PSMC6
PSMC2	PSMD12
CAPZA2	USP15
CAPZA2	CAMK2A
CAPZA2	PPP1R2
CAPZA2	MEA1
CAPZA2	MAPK6
CAPZA2	XK
CAPZA2	SLC30A9
CAPZA2	RAVER2
HIST2H2AC	HIST2H2AA3
FRAP1	LOC440280
FRAP1	NARF
YIPF7	LOC728343
GNAS	SNORA12
GNAS	SNORD3A
ARFGAP2	KIAA0194
ARFGAP2	RBMS1
LOC651436	RPS27A
KBTBD3	ZNF187
C9orf123	PCBD2
C9orf123	LOC729887
RAPGEF1	KLHL22
TTN	MSL3L1
TTN	CDC2L2
TTN	GNL3L
TTN	MAP4
TTN	MSL3
SETD2	ZNF828
SETD2	CRSP2
SETD2	PABPC4
SETD2	SIN3A
SETD2	SFRS4
PRKDC	INTS2
PRKDC	RXRG
UBE2L6	STAT2
UBE2L6	BST2
UBE2L6	IRF9
UBE2L6	SAMD9L
UBE2L6	HCP5
UBE2L6	SAMD9
UBE2L6	ECGF1
UBE2L6	ADAR
UBE2L6	FAM111A
UBE2L6	SP110
RIN2	NR1H2
JAM3	PRICKLE1
FLRT2	ATP1B4
FLRT2	MUM1L1
