tissue	Module	Annotation	moduleSize	hubs.MEGENA	keyDrivers.BN	sqrtBMI.Rho	sqrtBMI.Pval	sqrtBMI.P.adj	logmatsuda.Rho	logmatsuda.Pval	logmatsuda.P.adj	logSi.Rho	logSi.Pval	logSi.P.adj	logmatsuda.All.Overlap.Size	logmatsuda.All.FE	logmatsuda.All.Pvalue	logmatsuda.All.P.adj	sqrtBMI.All.Overlap.Size	sqrtBMI.All.FE	sqrtBMI.All.Pvalue	sqrtBMI.All.P.adj	logSi.All.Overlap.Size	logSi.All.FE	logSi.All.Pvalue	logSi.All.P.adj	CisEQTLs.Overlap.Size	CisEQTLs.FE	CisEQTLs.Pvalue	CisEQTLs.P.adj	logmatsuda.rank	Parent
adipose	M37	GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN	17	MS4A2	CTSG	0.119626187489064	0.0584141771552408	0.0912827957877816	-0.0653903048427325	0.307028558773419	0.37572444635286	0.03703766835832	0.576274030337597	0.692562511795857	2	0.4	0.980963955074341	1	3	0.5	0.973461137868596	1	0	0	1	1	3	0.843206663196252	0.722672960744553	1	410	M8
adipose	M903	NA	163	LOC388621,LOC731640,LOC388532,LOC728973,LOC645157,PRKRA,SAP30L,MRPL10	LOC728973	-0.0448792197546843	0.479051938618956	0.559415771459173	0.109180953134579	0.087483076704818	0.125712946685744	0.0780757028304276	0.238228365453537	0.34793025581225	30	0.6	0.999760098028401	1	23	0.4	0.999999999924165	1	5	0.2	0.999999994447868	1	32	0.938045858443274	0.688546102731333	1	411	M732
adipose	M624	NA	12	SSBP3		-0.104772946894534	0.0976830546395256	0.143446896676125	0.0850704398018425	0.183553212082744	0.240548952753913	0.0315279162632511	0.63431828513892	0.736916441954673	1	0.3	0.986302580515789	1	1	0.2	0.995388139348296	1	0	0	1	1	0	0	1	1	412	M231
adipose	M549	GO_OXYGEN_TRANSPORT	22	HBQ1,SLC25A39		0.092924580923653	0.142095565607383	0.198124977540214	-0.10018556383553	0.117046538856902	0.163213014664321	-0.0226131669692333	0.733012664050947	0.801826097818995	3	0.5	0.979631355471575	1	2	0.3	0.999300444079449	1	0	0	1	1	3	0.651568785197104	0.868870951206094	1	413	M192
adipose	M111	GO_ACROSOME_ASSEMBLY	30	ST6GALNAC6,C1orf66,UNC45A		-0.118229047905244	0.0614399970981556	0.0949731388330055	0.0736057121426039	0.250085651002107	0.316146011644172	0.0127306348989822	0.847722235294098	0.884273504825489	5	0.6	0.970337632851068	1	3	0.3	0.999773947085668	1	1	0.2	0.995852168225785	1	11	1.75199606686332	0.0347656468048237	0.351592201648783	414	M13
adipose	M772	NA	92	SF3B2,TMEM55B,CASC3	OTUD6B,SF3B2	-0.116986344989162	0.0642386454891475	0.0975408328107169	0.0655676650906077	0.305715586688479	0.375690615820974	0.0324093779457836	0.624867846454499	0.734493784428973	10	0.4	0.999997124817282	1	20	0.6	0.999029791444568	1	1	0.1	0.999999951755692	1	17	0.882922919071438	0.756526032116912	1	415	M396
adipose	M735	NA	46	LOC100129657,LOC729255		-0.0186906313091337	0.768251357521187	0.820284317990749	0.12498133267142	0.0502352564997621	0.0760624222708262	0.0674705398900534	0.30828472311733	0.431437628174645	4	0.3	0.999898865536994	1	2	0.1	0.999999970555095	1	1	0.1	0.999778240578946	1	8	0.830986276773118	0.775529850754955	1	416	M336
adipose	M171	GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	25	RTN3		-0.118048429099731	0.0618404191729056	0.0952484617145902	-0.0357816238258663	0.576480231242919	0.641065153415362	-0.0606565993850148	0.35980623819368	0.487678260255167	5	0.7	0.910565742599369	1	5	0.6	0.975260605158659	1	3	0.7	0.812585103481985	1	7	1.33788790560472	0.257049898443707	0.797645420758	417	M26
adipose	M20	NA	60	LOC649088,LOC728755,LOC644373	LOC728755	-0.0685827818193444	0.279071716301869	0.356148666518576	0.118177954799518	0.0642273553329453	0.0948370866624205	0.0124460219214662	0.851086640420234	0.88579114420436	10	0.6	0.994321115451234	1	12	0.6	0.997875744687306	1	3	0.3	0.998555825895423	1	9	0.716725663716814	0.905906254095437	1	418	M2
adipose	M333	NA	285	LOC389787,RPS28,LOC653773,FLJ43681,LOC647030,LOC100128410,LOC642989,LOC387791,LOC286512,LOC643949,LOC645691,AKAP1,ATP6V1E1,LOC652481,C20orf108,LOC643873,PSMD4,PTBP1,LOC646688	FLJ43681	-0.0174547585159501	0.783181014095688	0.831257472386711	0.127605055065555	0.0455657066997394	0.0707919385248126	0.0549544745668415	0.406814709314346	0.536695187908929	52	0.6	0.999998326395159	1	38	0.4	1	1	16	0.3	0.999999996689525	1	49	0.821510117476582	0.951888121244354	1	419	M72
adipose	M281	NA	24	ADCY4,FGD5		-0.0285544671270059	0.652550696559913	0.716221289097699	0.109639268138747	0.0861541185027627	0.124136041713658	0.0698584279735116	0.291437868170547	0.41108078247214	5	0.7	0.89009803083681	1	2	0.2	0.999690799392802	1	2	0.5	0.927681920985363	1	10	1.99090462143559	0.0172026933243576	0.224893746874528	420	M43
adipose	M592	NA	15	PRRX2		0.0708120580428489	0.263704651985836	0.337340557194291	-0.0637585905622812	0.319281813676433	0.384573150855209	0.0944757241067793	0.153238561741021	0.249151337894012	2	0.4	0.965101219592922	1	1	0.2	0.998798851650561	1	0	0	1	1	6	1.91126843657817	0.0737063190957653	0.470316512325359	421	M212
adipose	M469	NA	19	PSMB7,H2AFJ	PSMB7	-0.135575283357377	0.0317838773240463	0.0527435239804607	0.0285787823047731	0.655561978545648	0.708429880041265	0.014152219996385	0.830960117475442	0.877201967060961	0	0	1	1	4	0.6	0.951626271278625	1	0	0	1	1	4	1.00593075609377	0.584778559116387	1	422	M134
adipose	M219	PID_AP1_PATHWAY	35	EGR1,JUNB	FOS	-0.0276650333452367	0.662697220721118	0.723433218546883	-0.0229121223851621	0.720658220604439	0.771003605277403	-0.0942044292408628	0.154427462195628	0.249316625713424	8	0.8	0.868989004010234	1	11	0.9	0.772164501483604	1	6	1	0.541946703826382	1	4	0.546076696165192	0.953448068625735	1	423	M32
adipose	M32	PID_ATF2_PATHWAY	61	NLF2,JUNB	FOS	-0.0133043205018748	0.83387275413695	0.874490882649865	-0.025421366801123	0.691550403252643	0.742827687662158	-0.0965000770699093	0.144584547215689	0.23772183223193	11	0.6	0.988869010940849	1	19	0.9	0.826698069398358	1	9	0.9	0.709926948989699	1	5	0.391653368151265	0.997999991506845	1	424	M6
adipose	M899	NA	168	LOC389787,RPS28,LOC653773,FLJ43681,LOC100128410,LOC642989,LOC387791,LOC286512,LOC643949	FLJ43681,LOC642989	-0.0118081441360402	0.852328011410427	0.881411027376043	0.125570652404133	0.0491531066352668	0.0746347454858443	0.0511183651627815	0.440393385335503	0.566069195539159	30	0.6	0.999898932438421	1	12	0.2	1	1	5	0.2	0.999999997510196	1	24	0.68259587020649	0.989548302102667	1	425	M722
adipose	M612	NA	30	LOC389286,LOC100130123	LOC100130123	-0.117772947476196	0.0624552791124658	0.0959198555996609	0.0482403750561506	0.451326298462143	0.518010483888027	0.0298863356927597	0.652076059298822	0.753752930957872	2	0.2	0.999696065237809	1	6	0.6	0.982764359162634	1	0	0	1	1	1	0.159272369714848	0.999134022673919	1	426	M225
adipose	M396	NA	109	OTUD6B,SF3B2,METT11D1,TMEM55B,CASC3,GNA11	OTUD6B,SF3B2	-0.110457885852925	0.08070755790929	0.120499306516377	0.0597534736920824	0.350687055238474	0.415665567180931	0.0276760224306287	0.676297511291249	0.767251371991042	10	0.3	0.999999969882584	1	21	0.5	0.999961959854245	1	1	0.1	0.999999997872721	1	23	1.00823793672702	0.520347474043642	1	427	M88
adipose	M722	NA	208	LOC389787,RPS28,LOC653773,FLJ43681,LOC647030,LOC100128410,LOC642989,LOC387791,LOC286512,LOC643949,LOC645691,LOC646688	FLJ43681	-0.00948893796105137	0.881091234219112	0.899552193412275	0.124079213956092	0.0519301803225895	0.0781870130699662	0.0535758033845928	0.418704218507375	0.5473791734633	36	0.6	0.999992067445421	1	17	0.2	1	1	9	0.3	0.999999993180214	1	32	0.735103244837758	0.983254846800522	1	428	M333
adipose	M814	GO_DEFENSE_RESPONSE_TO_VIRUS	41	OAS2	OAS2	0.0718479600156434	0.256765093890296	0.330831947897112	-0.0906895349277051	0.156164798588957	0.209010772576263	-0.051640731095519	0.435730200645172	0.565499727713831	7	0.6	0.981194187475244	1	8	0.5	0.993558797905589	1	3	0.4	0.976556139472632	1	15	1.74811137491906	0.0153020021150996	0.205075874611127	429	M480
adipose	M225	NA	100	HEATR1,SLC9A4,LOC389286,LOC100130123,LOC100132761	LOC100130123,LOC100132761	-0.102283746549651	0.105957457518943	0.153495127649064	0.0483213964421117	0.450565707496398	0.518010483888027	0.0570523237754653	0.389112005899597	0.516247611787584	6	0.2	0.999999999649712	1	15	0.4	0.999999314730638	1	3	0.2	0.999997532268798	1	13	0.621162241887906	0.985325962306475	1	430	M34
adipose	M242	NA	29	CDK5RAP3,NXF1		0.0814901962906174	0.198183435018618	0.264903544064786	-0.0708405046416414	0.268370897837268	0.335307228999477	-0.0605944481975503	0.360299610188519	0.487678260255167	2	0.2	0.999578707445306	1	2	0.2	0.999960835669782	1	0	0	1	1	6	0.988587122368019	0.585750875630232	1	431	M35
adipose	M349	GO_NUCLEOPLASM_PART	273	CD164,C18orf32,NAT13,OSBPL8,FYTTD1,CUL4A,HIF1A,MTMR6,MNAT1,FLI1,ZNF521,AGFG1,SLBP	HIF1A	0.125095598124909	0.0477284862673483	0.0761382995217223	-0.0182193314629746	0.776159629779809	0.817331162204278	-0.0349743475871764	0.59771881091485	0.710370914967538	7	0.1	1	1	56	0.6	0.99999999420619	1	3	0.1	1	1	57	0.9976401179941	0.53237783709234	1	432	M73
adipose	M321	NA	65	PAPD5,WDR73,DFFA,PCYOX1	PAPD5	-0.0928748728070098	0.142309918568997	0.198124977540214	0.0852292578419852	0.18273344399607	0.240548952753913	0.00598969737604484	0.928013742555219	0.934991289491724	10	0.5	0.998044191655126	1	10	0.4	0.999943536614182	1	0	0	1	1	13	0.955634218289086	0.621780547054161	1	433	M61
adipose	M374	NA	19	ATP5C1		0.0614259513765328	0.332431417884089	0.411508637380766	-0.0897974934991876	0.160294016195145	0.21372535492686	-0.05456923585724	0.410116655355419	0.538780704094374	1	0.2	0.998880253662537	1	1	0.1	0.999800288764407	1	0	0	1	1	5	1.25741344511722	0.36504734247064	0.903848312477176	434	M79
adipose	M636	NA	41	TMEM109		0.0678037683577521	0.284581639289652	0.362317716530294	-0.0634679616106494	0.321497190115419	0.3863733047127	-0.0767946977999089	0.246041639105692	0.356427888001759	3	0.2	0.999927391757046	1	5	0.3	0.999869734191265	1	2	0.3	0.99488326597533	1	9	1.04886682495144	0.497313051927614	1	435	M237
adipose	M73	GO_NUCLEOTIDE_EXCISION_REPAIR	1212	LOC100129028,LOC642828,PTMA,PTGES3,LOC440063,LOC392285,METTL7A,LGALS3,VPS26,SEPT7,TXNL1,LOC100132863,CD164,SUMO1P3,FKBP3,C18orf32,RAB33B,LOC728026,RAP1BL,NAT13,OSBPL8,EPS8,LOC128192,FYTTD1,CUL4A,LOC100130154,ACTR3,A2M,HIF1A,MTMR6,MRPL15,FAM116A,FZD6,EIF1AX,PMS1,C7orf28A,MNAT1,FLI1,TRIP12,ZNF521,NUCB2,FAM179B,LOC100129759,AGFG1,LOC644464,HAT1,LOC729086,G3BP1,SLBP,LOC649555,SEC24D,GLRX2,LIFR,ZC3H15,IQGAP1,DDX17,PSMD14,HDGFRP3,LOC391532,ISCA1,HNRNPK,LOC401076,LOC644914,RCADH5,TCP1,ZNF146,XRCC6,PUM1	LOC440063,MRPL15,CCNH	0.12431354905314	0.0491481844984484	0.0781704062052473	-0.00821258565956426	0.89802593198282	0.918591411341205	-0.0345723379222274	0.601938595547345	0.712393245943726	70	0.2	1	1	221	0.5	1	1	26	0.1	1	1	208	0.820016160908126	0.999728005035491	1	436	M13
adipose	M120	NA	93	SFRS11,KIAA1033,ATP11B,PIK3CA,PPARBP,LOC440280		-0.00819462967196646	0.897214048882096	0.909086446504354	0.115813017130692	0.0697838759108818	0.10191868525404	0.0525409367869693	0.427760771833726	0.556504305104071	11	0.4	0.99999165380277	1	4	0.1	0.999999999999982	1	2	0.1	0.999999207502043	1	11	0.565160021568814	0.992450449323785	1	437	M14
adipose	M891	NA	12	MAP3K7		-0.0557656767508279	0.378984293128212	0.458545329834586	0.0968181376747364	0.129934889944277	0.177666074005439	0.0400421356824976	0.545708830240071	0.661764554318276	0	0	1	1	0	0	1	1	0	0	1	1	3	1.19454277286136	0.474367470756554	1	438	M709
adipose	M118	NA	138	KIAA1751,LOC100129211,DEM1,LOC100127975,FAM175A	LOC100129211	0.0723040604446906	0.253749970737218	0.328526532162195	0.0798608856119824	0.211963689474306	0.272452128436998	-0.0453146280857376	0.494077832035451	0.616847902826504	8	0.2	0.999999999999834	1	9	0.2	1	1	6	0.3	0.999998375784192	1	8	0.276995425591039	0.999999858859444	1	439	M14
adipose	M933	GO_RESPIRATORY_BURST	11	FNDC1		-0.0479929968934209	0.449054006610751	0.525530453151447	0.0600735283212025	0.348108116244369	0.413716076068696	0.0934403642457632	0.157813246665685	0.254017718356778	1	0.3	0.980413130569073	1	0	0	1	1	0	0	1	1	1	0.434379190131403	0.924520559697338	1	440	M853
adipose	M269	NA	48	C7orf27,TPD52L2	C7orf27	0.0380559269800361	0.548421447972402	0.629451597672821	-0.112125133249307	0.0792258158268062	0.114461016935763	-0.0255924778603896	0.699439123206432	0.779631583369079	4	0.3	0.999944103676369	1	3	0.2	0.999999826921265	1	1	0.1	0.999846248638066	1	13	1.29408800393314	0.189143070035766	0.673340887205157	441	M39
adipose	M80	NA	84	FNDC3A,SMARCA5,NDUFA11	NDUFA11	-0.022350818279674	0.724553249798461	0.783838524924837	-0.104176975595665	0.103087074391388	0.146176380618476	-0.0592098578545907	0.371400022900321	0.498923339034015	17	0.7	0.984313491399567	1	15	0.5	0.999928853204562	1	4	0.3	0.999803898405509	1	17	0.96701081612586	0.604934412609159	1	442	M13
adipose	M318	NA	288	LOC440345,EIF2C2,LOC100133840,ZNF148,PPP2R5E,LOC652330,C1orf71,COL4A3BP,TNRC6B,DYRK2,CCNY,RC3H2,LOC440349,TRIM23,YY1,MAP3K7,ZZZ3	EIF2C2,LOC100133840,TAF15	-0.0812758063218889	0.199370267091892	0.26582702278919	0.0769110622166408	0.229386756816333	0.292741194413225	0.0245526786288403	0.711094246727918	0.785985546401644	30	0.3	1	1	41	0.4	1	1	8	0.2	0.999999999999995	1	65	1.07840666994428	0.265654841337661	0.797645420758	443	M60
adipose	M647	NA	21	CDK5RAP3,NXF1		0.0778732667650949	0.218901577542421	0.290423875155291	-0.0643152598857257	0.315066280715432	0.381208863348695	-0.0512194841582594	0.439488478784423	0.566069195539159	1	0.2	0.999452575439898	1	1	0.1	0.999918578506134	1	0	0	1	1	5	1.13765978367748	0.456488800843792	1	444	M242
adipose	M121	NA	36	SHROOM4	DUSP19	0.0293475202856654	0.643557172748378	0.70976675842208	0.101470216358207	0.112401184569342	0.157714751123475	-0.0492045031995883	0.457719374612268	0.581368684341649	2	0.2	0.999957942497099	1	2	0.2	0.999997923479187	1	1	0.2	0.998616555254754	1	5	0.663634873811865	0.89875995216465	1	445	M14
adipose	M601	GO_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	23	PTGIS,AHNAK2	PTGIS	-0.01153342141505	0.855725765402384	0.881411027376043	0.0144097139569109	0.822081884707333	0.857268268877686	0.125768846995164	0.0568378019566055	0.10505193740945	1	0.1	0.999732394349364	1	5	0.6	0.955995952207817	1	3	0.8	0.764089597864434	1	8	1.66197255354624	0.0890084391938843	0.518570906607848	446	M221
adipose	M83	GO_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS	47	HOXA10,APH1A,BAT2D1		0.0665337449500807	0.293720354188413	0.372184656843946	-0.0805965275491919	0.207770724952703	0.268349659216021	-0.0373602626170644	0.572954076500857	0.690119966302155	6	0.4	0.998493575582761	1	9	0.5	0.996531112343926	1	2	0.3	0.998071269385577	1	12	1.21995857653926	0.267865999508284	0.797645420758	447	M13
adipose	M896	NA	39	LOC441155,RBM12B,VPS13C	LOC441155	-0.0878850885790806	0.165106917660353	0.225183989480787	0.064794535646461	0.311466086076761	0.37856195495951	-0.0201759525465175	0.760863291576949	0.825552073451912	3	0.3	0.999864903542256	1	6	0.4	0.998888994201449	1	1	0.2	0.999201124414174	1	8	0.980137659783677	0.588591019799125	1	448	M712
adipose	M237	NA	59	TMEM109,DVL3,USF2	USF2	0.0559538845817825	0.377375054499963	0.458545329834586	-0.0578807107111098	0.366017763686624	0.431176969969298	-0.0760641747155045	0.250576397555424	0.36201873070002	3	0.2	0.999999768714613	1	5	0.2	0.999999830557154	1	2	0.2	0.999736315866809	1	14	1.13380330983451	0.346166647383905	0.89427414921896	449	M35
adipose	M109	NA	26	LOC100133607	LOC100133607	0.0863327534249773	0.172728821628641	0.233794566648868	-0.0367494464512032	0.566204215163789	0.630946900889379	-0.0587037696138082	0.375509429462099	0.503056668461505	0	0	1	1	0	0	1	1	0	0	1	1	1	0.18377581120944	0.997780736145879	1	450	M13
adipose	M435	NA	20	LOC100133607		0.0874779373641325	0.16708122868842	0.227298321261404	-0.0323130217054898	0.614008152022123	0.673023250478237	-0.0599398876756025	0.365521268113894	0.492856199179152	0	0	1	1	0	0	1	1	0	0	1	1	1	0.238908554572271	0.990899841993294	1	451	M109
adipose	M291	NA	28	CCDC130		0.0972245227389301	0.12446990099399	0.176031311168282	-0.052558694000438	0.411805923465024	0.478802548757598	-0.00846292002641863	0.898426327577677	0.913769471691907	3	0.4	0.996287388025572	1	4	0.4	0.997419054823149	1	1	0.2	0.99401942643349	1	6	1.02389380530973	0.548448313127786	1	452	M49
adipose	M117	NA	296	USP49,LOC100129502,LOC100132585,LOC100131989,NLRP8,DTWD2,PTPLAD2,LOC644250,LOC648921,DMC1,CCBE1,ZNF486,FAM40B,LOC100128062,NUBPL,IL10,LOC645452,TMEM106A,SDHALP1,SNAPC1,SPTLC1,ZNF430	DTWD2,PTPLAD2,C2orf69,LOC100130168	0.0502541470237806	0.42795128436329	0.505246450261505	0.0975860269297413	0.126903584161239	0.174859437301861	-0.0122053093858893	0.853934205004484	0.887032430004657	23	0.3	1	1	7	0.1	1	1	3	0.1	1	1	32	0.516559036913019	0.999998826586995	1	453	M14
adipose	M98	GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE	12	SAA4		0.0395638663353054	0.532676753780223	0.615371053259806	-0.0649267496494225	0.310477692458605	0.378386988334441	-0.0796664772714837	0.228770120867075	0.338080130086761	1	0.3	0.986302580515789	1	1	0.2	0.995388139348296	1	2	1	0.619877592442589	1	3	1.19454277286136	0.474367470756554	1	454	M13
adipose	M748	NA	34	ZNF146		0.0185437836668365	0.770020966544431	0.820539240691482	0.102971732093059	0.107156148897348	0.151146567918364	0.0428650820782074	0.517737682873969	0.639417967789049	3	0.3	0.999376041398582	1	3	0.2	0.999952278419649	1	0	0	1	1	6	0.843206663196252	0.744802955540331	1	455	M353
adipose	M460	GO_REGULATION_OF_CELL_DEVELOPMENT	27	ACTA2		-0.0313001765318193	0.621635486819997	0.689392407103843	-0.0130621791645322	0.838480477975444	0.871536392206859	0.0957981632622743	0.147542037197408	0.241365497060421	6	0.7	0.865637080702568	1	7	0.7	0.906774512813548	1	5	1.1	0.478312607411456	1	8	1.41575439746531	0.187357221540615	0.673340887205157	456	M130
adipose	M347	NA	563	LOC100129028,LOC642828,PTMA,PTGES3,METTL7A,LGALS3,VPS26,SEPT7,TXNL1,LOC100132863,SUMO1P3,FKBP3,RAB33B,LOC728026,RAP1BL,LOC100130154,MRPL15,EIF1AX,PMS1,C7orf28A,TRIP12,NUCB2,LOC100129759,LOC644464,HAT1,G3BP1,IQGAP1,HDGFRP3,HNRNPK,RCADH5,TCP1	TCP1	0.110598662274869	0.0803195307619982	0.120254939911819	0.0089623357983092	0.888774078417278	0.912610931095136	-0.0240086091068295	0.717219778382486	0.786715946490145	20	0.1	1	1	80	0.4	1	1	7	0.1	1	1	75	0.636523680032695	0.99999921313708	1	457	M73
adipose	M14	NA	875	USP49,KIAA1751,LOC100129502,LOC100132585,LOC100131989,NLRP8,LOC100129211,DEM1,LOC100128098,DTWD2,PTPLAD2,LOC100127975,ZNF223,LOC644250,LOC648921,LOC653086,DMC1,LOC100132727,FAM175A,LOC653489,CCBE1,ZNF486,SFRS11,AIRE,FAM40B,LOC100128062,NUBPL,IL10,LOC645452,TDRD1,LOC100134868,ANKRD30B,TMEM106A,KIAA1033,SHROOM4,KLHL28,LOC100130053,ATP11B,PIK3CA,LOC653764,SDHALP1,SNAPC1,PKN2,PPARBP,LOC727908,LOC729513,ZNF12,MRAS,SLC35A4,SURF4,CSNK2B,NPLOC4,KIAA0427,GNL3L,HDGF2,LOC440280,DHDDS,DNAJB14,SPTLC1,TNFSF14,ZNF430,MCM8,UBE2H	LOC100131989,DTWD2,PTPLAD2,LOC653086,LOC100132727,C2orf69	0.0431773807993791	0.495895842867485	0.577826460384722	0.0993108553403271	0.120294316343279	0.166609182325574	-0.00521330079613094	0.937324233953694	0.942599980111032	113	0.4	1	1	88	0.3	1	1	45	0.3	1	1	118	0.644370501474926	0.999999997976157	1	458	M2
adipose	M443	NA	166	USP49,LOC100129502,LOC100132585,LOC100131989,NLRP8,DTWD2,PTPLAD2,LOC648921,DMC1,CCBE1,NUBPL,LOC645452,TMEM106A,SNAPC1,SPTLC1	LOC255167,DTWD2,C2orf69	0.0570072413130929	0.368446012078586	0.450883704278818	0.0870508282059575	0.173523227291462	0.229650493403021	-0.0141167050321195	0.831377983707031	0.877201967060961	11	0.2	0.999999999999988	1	1	0	1	1	1	0	0.99999999999994	1	16	0.460546611223656	0.999970170646962	1	459	M117
adipose	M610	NA	50	HEATR1,LOC100132761	LOC100132761	-0.0835502372467716	0.187040267821485	0.251262114166205	0.0231672792872188	0.717679053520069	0.769351945373514	0.0618261268888114	0.350600941746268	0.481851550707692	3	0.2	0.999995772426132	1	7	0.4	0.999877428343291	1	2	0.2	0.998822140226726	1	8	0.764507374631268	0.849936140992303	1	460	M225
adipose	M935	NA	84	LOC728973,SAP30L	LOC728973	-0.0147553421663312	0.816060855444732	0.85934895583178	0.0894189906065632	0.162070667228199	0.215558009018151	0.0586001843013673	0.376353962785566	0.503056668461505	16	0.6	0.992118685024144	1	14	0.5	0.999976248105473	1	2	0.1	0.999996248533172	1	17	0.96701081612586	0.604934412609159	1	461	M903
adipose	M450	NA	62	SFRS11,KIAA1033,ATP11B		0.0222840348557869	0.725343112617014	0.783838524924837	0.0977597593543645	0.126225409983412	0.174373246781209	0.0352890496316396	0.594424817986335	0.708026005423723	6	0.3	0.999972733670308	1	4	0.2	0.999999993810081	1	1	0.1	0.99998817130917	1	8	0.616538205347797	0.963223461996138	1	462	M120
adipose	M223	GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	97	KPNA6,MYST3,SMG7	KPNA6	0.0215217172501664	0.73437961493493	0.792006989145115	-0.0579387558831417	0.365536444914544	0.431176969969298	-0.0877979242980916	0.184564786255376	0.288416109133766	12	0.4	0.999989196411311	1	16	0.5	0.999994500809976	1	6	0.4	0.999451625439718	1	18	0.88667092418575	0.754439656593782	1	463	M34
adipose	M745	GO_NUCLEOPLASM_PART	213	CD164,C18orf32,NAT13,FYTTD1,CUL4A,HIF1A,MTMR6,MNAT1,SLBP,ISCA1	AGFG1,SLBP	0.105665795737752	0.0948433509355024	0.139659439839091	-0.00742816965418917	0.907720307729224	0.924977347800121	-0.0263220144180088	0.691303337892232	0.775185332866604	3	0	1	1	33	0.4	0.999999999994794	1	1	0	1	1	37	0.830010940767516	0.917055351784911	1	464	M349
adipose	M230	GO_CHROMATIN_BINDING	88	GDI1,RAMP2,ZNF580	GDI1	-0.0567962664058131	0.370223847692081	0.452027294676436	0.0762052490483922	0.233701680962193	0.297539432293909	0.0251391688026127	0.704511815762035	0.783440525411724	17	0.6	0.991910996406832	1	17	0.5	0.999816830232371	1	3	0.2	0.9999825136621	1	22	1.19454277286136	0.206418410095934	0.704715081601405	465	M34
adipose	M448	NA	77	LOC653086,LOC100132727,TNFSF14	LOC653086	0.0739288707917623	0.24320840014904	0.31795049385338	0.0654886591620088	0.306299998346577	0.375690615820974	-0.0127089313097089	0.847978696791607	0.884273504825489	8	0.3	0.999990968388051	1	8	0.3	0.999999947012958	1	2	0.2	0.999987523281169	1	7	0.434379190131403	0.99841038170704	1	466	M119
adipose	M940	NA	151	CD164,C18orf32,NAT13,CUL4A,HIF1A,MTMR6,SLBP	CUL4A	0.10366608753386	0.101296710895026	0.147540861521016	-0.0052369644099862	0.934868747797429	0.947239411756941	-0.0281900028856924	0.670634193772394	0.766439078597021	2	0	1	1	25	0.5	0.999999970932144	1	1	0	0.999999999999059	1	21	0.664513860399695	0.989968093915026	1	467	M910
adipose	M87	REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	12	LOC729779		-0.0351265631595332	0.579645529781998	0.651369354876688	-0.095254545853128	0.13627962824296	0.185395636391437	0.0115808379308886	0.861330264224951	0.891260659506899	1	0.3	0.986302580515789	1	3	0.7	0.866650392082754	1	1	0.5	0.888428913798976	1	4	1.59272369714848	0.230596768180781	0.731360164170999	468	M13
adipose	M119	NA	85	LOC653086,LOC100132727,TNFSF14	LOC653086	0.0745936694204567	0.238984720067293	0.313192689379142	0.0649082074416901	0.310616184453645	0.378386988334441	-0.00865134664238248	0.896177377855325	0.913214970590217	9	0.4	0.999995518385586	1	9	0.3	0.999999983360069	1	3	0.2	0.999971615529349	1	8	0.449710220371334	0.998626809267834	1	469	M14
adipose	M360	REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	149	LOC641848,LOC100132547,LOC646527,LOC100131672,LOC347376,LSM6,LOC100131572	LOC641848	0.0312216301184975	0.622511054175858	0.689392407103843	0.087322108766912	0.172181612022359	0.228438970405902	0.0355948729350365	0.591231679301906	0.705791047006284	12	0.3	0.999999999989827	1	14	0.3	0.99999999999999	1	1	0	0.99999999999864	1	14	0.448955673021718	0.999952245723527	1	470	M74
adipose	M792	NA	54	SFRS11,KIAA1033,ATP11B		0.0377683029157951	0.551450324564077	0.629878426521544	0.0851002685708033	0.183399039342721	0.240548952753913	0.0319481766737255	0.629805022670397	0.736916441954673	3	0.2	0.999998830352673	1	3	0.2	0.999999985303795	1	1	0.1	0.99994876871223	1	7	0.619392548891074	0.953222133832928	1	471	M450
adipose	M353	NA	66	FAM179B,ZNF146		0.0303276429214632	0.632513617075447	0.699025358252453	0.0906451948657364	0.156368133960973	0.209010772576263	0.027605979028883	0.677070706999558	0.767251371991042	11	0.6	0.995882999351357	1	14	0.6	0.997087596367177	1	4	0.4	0.997310821727025	1	11	0.796361848574238	0.842765760740393	1	472	M73
adipose	M286	GO_DNA_REPAIR	53	RNF126,UBAC2	NELF	-0.0122604500523666	0.846739877349375	0.879559252440436	0.0425950789845791	0.506065252854555	0.572259442046501	0.09911634610413	0.133957550617944	0.225589374891238	9	0.6	0.990323840757519	1	11	0.6	0.994989717821716	1	5	0.6	0.954789962920001	1	8	0.721233372293649	0.891633186059961	1	473	M47
